transaction_id,transaction_amount,transaction_type,location,time_of_day,account_age_days,num_prev_transactions,is_foreign_transaction,is_high_risk_country,has_chip,is_fraud
TXN108923,176.05,online,IL,morning,774,236,0,0,1,0
TXN108924,17.14,atm,NV,evening,1634,294,0,0,1,0
TXN108925,90.22,in_store,NY,evening,111,471,0,0,1,0
TXN108926,90.04,online,FL,night,1171,397,1,0,1,0
TXN108927,17.93,in_store,IL,afternoon,1874,156,0,0,0,0
TXN108928,13.18,atm,GA,evening,79,297,0,0,1,0
TXN108929,391.46,transfer,TX,night,2746,13,0,0,0,1
TXN108930,50.04,online,IL,night,2151,115,0,0,0,0
TXN108931,25.8,online,TX,morning,3079,138,0,0,0,0
TXN108932,18.79,atm,MA,evening,2772,74,0,0,1,0
TXN108933,110.14,online,OH,afternoon,1159,302,0,0,0,0
TXN108934,94.02,atm,TX,afternoon,1652,359,0,0,1,0
TXN108935,103.16,online,MA,evening,3427,23,0,0,1,0
TXN108936,9.21,atm,CA,afternoon,2761,405,0,0,1,0
TXN108937,223.99,in_store,MA,night,1817,176,0,0,1,0
TXN108938,49.31,in_store,NV,night,2433,438,0,1,1,0
TXN108939,37.6,in_store,IL,evening,3569,54,0,0,1,0
TXN108940,62.06,online,WA,afternoon,1709,212,0,0,1,0
TXN108941,49.44,atm,OH,night,3385,325,0,0,1,0
TXN108942,199.2,atm,TX,evening,1043,333,0,0,0,0
TXN108943,264.88,transfer,OH,night,2262,328,0,0,0,0
TXN108944,36.16,in_store,IL,evening,183,162,0,0,1,0
TXN108945,199.46,transfer,IL,morning,2931,299,0,0,0,0
TXN108946,152.11,in_store,TX,morning,2195,163,0,0,1,0
TXN108947,267.09,transfer,GA,evening,2344,88,0,0,0,0
TXN108948,28.2,in_store,WA,morning,3486,14,0,0,1,0
TXN108949,86.03,atm,TX,morning,2914,300,1,0,0,0
TXN108950,32.1,in_store,NY,afternoon,2332,121,1,0,1,0
TXN108951,173.78,online,OH,morning,3342,317,0,0,1,0
TXN108952,0.53,in_store,NY,afternoon,200,347,0,0,1,0
TXN108953,83.2,in_store,OH,morning,646,177,0,0,1,0
TXN108954,41.43,atm,CA,morning,3079,461,0,0,0,0
TXN108955,38.96,online,OH,night,577,268,0,1,1,0
TXN108956,103.54,atm,IL,evening,1238,104,0,0,1,0
TXN108957,190.71,transfer,MA,morning,1955,158,0,0,0,0
TXN108958,93.95,transfer,NY,evening,2779,4,0,0,0,0
TXN108959,191.85,online,NY,evening,2744,338,0,0,1,0
TXN108960,30.73,transfer,FL,night,2970,391,0,0,1,0
TXN108961,73.29,online,OH,evening,2487,140,0,0,1,0
TXN108962,59.88,in_store,WA,evening,2816,168,0,0,1,0
TXN108963,1.17,transfer,NV,morning,1641,16,0,0,1,0
TXN108964,81.38,in_store,NY,night,175,31,0,0,1,0
TXN108965,108.33,atm,OH,evening,3139,4,1,0,1,0
TXN108966,89.63,transfer,IL,morning,2567,381,0,0,0,0
TXN108967,133.29,atm,NV,night,291,136,0,0,0,0
TXN108968,84.71,atm,GA,morning,1179,106,0,0,1,0
TXN108969,6.91,online,MA,night,1657,161,1,0,0,0
TXN108970,12.38,atm,OH,night,374,492,0,0,1,0
TXN108971,90.75,online,CA,afternoon,3362,256,0,0,1,0
TXN108972,32.16,online,NV,afternoon,3544,167,0,0,1,0
TXN108973,8.3,online,GA,afternoon,2028,462,0,0,1,0
TXN108974,56.14,online,OH,evening,2956,437,0,1,1,0
TXN108975,80.82,online,OH,morning,1161,381,0,0,1,0
TXN108976,39.86,in_store,NV,night,2022,287,0,0,1,0
TXN108977,127.45,online,NV,morning,1610,381,0,0,1,0
TXN108978,103.22,transfer,NV,evening,3538,481,0,0,1,0
TXN108979,40.47,online,TX,afternoon,543,354,0,0,1,0
TXN108980,140.6,in_store,MA,afternoon,974,244,0,0,0,0
TXN108981,104.61,transfer,NY,morning,742,112,0,0,1,0
TXN108982,101.46,transfer,NV,morning,3191,177,0,0,0,0
TXN108983,80.62,in_store,NV,night,244,442,0,0,1,0
TXN108984,1.15,transfer,TX,morning,1680,475,0,0,1,0
TXN108985,119.24,in_store,IL,night,1372,464,0,0,0,0
TXN108986,47.17,atm,GA,night,633,189,0,1,1,0
TXN108987,285.79,atm,WA,afternoon,2915,493,0,0,1,0
TXN108988,170.37,online,OH,morning,801,10,0,0,1,0
TXN108989,88.6,online,OH,afternoon,699,22,0,0,1,0
TXN108990,29.06,online,NV,night,1110,118,0,0,1,0
TXN108991,22.78,online,TX,afternoon,588,281,0,1,1,0
TXN108992,41.61,in_store,MA,afternoon,1455,318,0,0,1,0
TXN108993,64.73,atm,WA,night,2299,429,0,0,1,0
TXN108994,35.11,in_store,IL,evening,504,68,0,0,0,0
TXN108995,72.35,transfer,FL,evening,1161,345,0,0,1,0
TXN108996,18.08,transfer,IL,morning,892,133,0,0,1,0
TXN108997,380.37,transfer,FL,afternoon,841,252,0,0,1,0
TXN108998,11.42,transfer,TX,morning,2257,50,1,0,1,0
TXN108999,268.74,transfer,MA,afternoon,206,42,0,0,1,0
TXN109000,244.85,atm,WA,morning,516,481,1,0,1,0
TXN109001,74.52,in_store,FL,morning,2491,425,0,0,0,0
TXN109002,129.07,transfer,NV,night,721,140,0,0,0,0
TXN109003,57.28,online,NY,evening,3138,24,0,0,1,0
TXN109004,99.43,atm,NY,evening,2652,385,1,0,0,0
TXN109005,41.64,online,NV,evening,297,269,0,0,1,0
TXN109006,35.83,atm,MA,night,814,400,0,0,0,0
TXN109007,86.33,atm,CA,evening,3001,360,0,0,1,0
TXN109008,68.94,online,OH,night,2465,103,0,0,1,0
TXN109009,86.64,online,IL,afternoon,2431,423,0,0,1,0
TXN109010,33.78,transfer,FL,night,843,294,0,0,1,0
TXN109011,45.72,online,NY,morning,3371,152,0,0,1,0
TXN109012,8.76,in_store,NV,morning,3101,474,0,0,1,0
TXN109013,5.37,atm,WA,afternoon,2346,303,0,1,1,0
TXN109014,29.23,atm,WA,afternoon,3543,370,0,0,0,0
TXN109015,7.71,transfer,FL,morning,3406,471,0,0,0,0
TXN109016,10.96,atm,CA,evening,1299,304,0,0,0,0
TXN109017,167.63,online,GA,evening,1231,160,0,0,0,0
TXN109018,3.96,atm,GA,evening,1120,282,0,0,1,0
TXN109019,107.57,atm,TX,afternoon,306,44,0,0,1,0
TXN109020,31.82,online,MA,morning,1261,286,0,0,0,0
TXN109021,205.22,online,MA,night,336,318,0,0,1,0
TXN109022,66.36,atm,IL,afternoon,1603,367,0,1,1,0
TXN109023,36.47,in_store,IL,morning,660,165,0,0,1,0
TXN109024,72.91,online,GA,evening,2615,206,0,0,1,0
TXN109025,48.12,in_store,FL,evening,2595,107,0,0,0,0
TXN109026,83.08,in_store,NY,evening,3375,423,0,0,0,0
TXN109027,12.16,transfer,NY,morning,3334,441,0,0,1,0
TXN109028,580.6,in_store,NV,evening,1167,64,0,0,1,0
TXN109029,55.44,transfer,FL,morning,2211,266,0,0,1,0
TXN109030,42.81,in_store,NY,afternoon,3526,398,0,1,1,0
TXN109031,123.86,transfer,CA,night,2902,352,0,0,1,0
TXN109032,45.24,online,OH,evening,1743,184,0,0,1,0
TXN109033,179.14,atm,MA,afternoon,1078,367,0,1,1,0
TXN109034,60.56,atm,CA,afternoon,1613,223,0,0,1,0
TXN109035,127.14,transfer,NY,morning,3381,152,0,0,1,0
TXN109036,11.37,online,OH,afternoon,1396,422,0,0,0,0
TXN109037,187.16,transfer,NV,morning,842,288,0,0,0,0
TXN109038,133.07,transfer,IL,morning,1864,284,0,0,1,0
TXN109039,23.79,online,FL,afternoon,2149,185,0,0,0,0
TXN109040,15.7,in_store,FL,morning,3095,225,0,0,1,0
TXN109041,38.02,in_store,NY,morning,981,199,0,0,1,0
TXN109042,373.26,online,TX,morning,2062,10,0,0,1,0
TXN109043,29.68,transfer,NY,afternoon,1254,396,0,0,1,0
TXN109044,60.9,atm,IL,night,1379,324,0,0,1,0
TXN109045,3.05,transfer,IL,morning,62,497,0,0,1,0
TXN109046,50.62,in_store,NV,evening,126,466,0,0,0,0
TXN109047,84.7,online,GA,afternoon,292,276,0,0,1,0
TXN109048,306.03,online,IL,afternoon,2951,2,0,0,1,0
TXN109049,72.72,online,IL,morning,943,409,0,0,1,0
TXN109050,170.99,in_store,MA,afternoon,3171,416,0,0,0,0
TXN109051,79.21,transfer,CA,evening,2370,349,0,0,1,0
TXN109052,4.16,online,MA,night,2994,277,0,0,1,0
TXN109053,37.83,atm,NY,afternoon,2807,61,0,0,1,0
TXN109054,85.7,online,IL,afternoon,3308,4,0,0,1,0
TXN109055,300.77,transfer,WA,afternoon,201,402,0,0,0,0
TXN109056,195.99,in_store,OH,morning,787,8,0,0,0,0
TXN109057,25.92,atm,NY,evening,955,57,0,0,1,0
TXN109058,24.86,atm,NV,night,1448,279,0,0,1,0
TXN109059,22.46,online,NV,evening,1309,422,1,0,0,0
TXN109060,255.75,transfer,NY,evening,3365,459,0,0,1,0
TXN109061,191.51,online,FL,afternoon,930,237,0,0,1,0
TXN109062,149.11,atm,GA,night,3365,316,0,0,0,0
TXN109063,49.88,online,CA,evening,2594,126,0,0,0,0
TXN109064,70.19,transfer,GA,night,1063,303,0,0,1,0
TXN109065,62.42,in_store,OH,morning,300,236,0,0,1,0
TXN109066,29.22,atm,NV,afternoon,771,218,0,0,0,0
TXN109067,70.33,transfer,NV,morning,1365,177,0,0,1,0
TXN109068,3.1,online,NY,night,3471,317,0,0,0,0
TXN109069,14.13,atm,NV,afternoon,2644,489,0,0,0,0
TXN109070,217.67,online,FL,morning,1952,436,0,0,1,0
TXN109071,139.3,online,GA,afternoon,2630,148,0,0,1,0
TXN109072,54.97,in_store,NV,morning,2727,37,0,0,1,0
TXN109073,72.8,online,TX,evening,420,117,0,0,1,0
TXN109074,46.2,online,WA,afternoon,988,482,0,0,0,1
TXN109075,135.01,transfer,TX,night,3216,479,0,1,1,0
TXN109076,153.33,online,NY,afternoon,604,314,0,0,1,0
TXN109077,144.09,in_store,OH,night,373,483,0,0,1,0
TXN109078,128.23,online,WA,morning,3511,96,1,0,1,0
TXN109079,22.88,online,IL,morning,1599,426,0,0,0,0
TXN109080,41.24,online,TX,night,1431,16,0,0,1,0
TXN109081,63.46,atm,FL,morning,485,324,0,0,1,0
TXN109082,40.17,in_store,CA,afternoon,1476,427,0,0,0,0
TXN109083,140.63,atm,OH,morning,473,467,0,0,1,0
TXN109084,39.95,in_store,OH,night,226,446,0,0,0,0
TXN109085,14.88,in_store,FL,night,2945,278,0,0,1,0
TXN109086,50.92,transfer,FL,evening,2440,358,0,0,1,0
TXN109087,390.78,atm,TX,night,3511,451,0,0,1,0
TXN109088,25.6,in_store,WA,morning,1627,153,0,0,0,0
TXN109089,94.72,in_store,NY,night,1447,93,0,0,1,0
TXN109090,56.73,transfer,NV,morning,1790,431,0,0,1,0
TXN109091,7.37,atm,OH,morning,3610,174,0,0,0,0
TXN109092,66.92,online,TX,evening,2945,301,0,1,1,0
TXN109093,121.12,transfer,TX,morning,2643,28,0,0,0,0
TXN109094,71.99,in_store,TX,night,700,33,0,1,1,0
TXN109095,205.66,atm,MA,night,1347,9,0,0,0,0
TXN109096,34.1,in_store,GA,night,1935,275,0,0,0,0
TXN109097,9.02,transfer,CA,morning,2102,471,0,0,0,0
TXN109098,275.77,transfer,NY,night,2314,289,1,0,0,0
TXN109099,47.51,atm,IL,afternoon,490,100,0,0,1,1
TXN109100,85.9,transfer,GA,afternoon,1374,140,0,1,0,0
TXN109101,157.02,transfer,TX,night,129,86,0,0,1,0
TXN109102,39.2,online,WA,morning,2817,393,0,0,0,0
TXN109103,125.94,in_store,TX,night,437,469,0,1,1,0
TXN109104,14.55,online,WA,afternoon,3256,300,0,0,0,0
TXN109105,34.43,online,FL,morning,1007,127,0,0,1,0
TXN109106,15.63,atm,MA,night,3535,205,0,0,0,0
TXN109107,166.72,transfer,OH,morning,2828,88,0,0,1,0
TXN109108,25.19,in_store,NY,night,1487,81,0,0,1,0
TXN109109,126.37,in_store,NY,evening,172,211,1,0,1,0
TXN109110,287.0,in_store,IL,morning,2606,118,0,0,1,0
TXN109111,75.03,transfer,NV,afternoon,3386,347,0,0,1,0
TXN109112,77.66,in_store,IL,afternoon,3106,135,0,0,0,0
TXN109113,61.81,in_store,FL,afternoon,2600,260,1,0,0,0
TXN109114,39.44,transfer,GA,afternoon,749,468,0,0,1,0
TXN109115,64.56,atm,IL,night,1489,275,0,0,0,0
TXN109116,92.33,in_store,NY,night,447,376,0,0,1,0
TXN109117,426.81,transfer,MA,morning,1134,427,0,0,1,0
TXN109118,277.68,online,FL,evening,574,207,0,0,1,0
TXN109119,198.16,transfer,OH,evening,3087,313,0,0,1,0
TXN109120,219.94,online,IL,morning,2894,403,0,0,1,0
TXN109121,63.08,transfer,WA,afternoon,3478,242,1,0,1,0
TXN109122,107.13,in_store,MA,evening,2236,472,0,0,1,0
TXN109123,225.44,atm,CA,evening,1839,454,1,0,1,0
TXN109124,49.91,atm,NY,morning,2704,344,0,0,1,0
TXN109125,326.39,in_store,TX,afternoon,3318,99,0,0,1,0
TXN109126,53.75,online,OH,night,802,114,0,1,0,0
TXN109127,91.9,transfer,NY,night,1723,329,0,1,1,0
TXN109128,123.72,in_store,FL,evening,1098,423,0,0,1,0
TXN109129,300.76,transfer,WA,night,1268,15,0,0,0,0
TXN109130,28.05,in_store,IL,morning,3612,3,0,0,1,0
TXN109131,137.09,in_store,FL,evening,157,265,0,0,0,0
TXN109132,73.57,transfer,MA,evening,3355,434,1,0,0,0
TXN109133,31.27,atm,WA,afternoon,1603,47,0,0,1,0
TXN109134,149.88,atm,TX,night,906,222,0,0,1,0
TXN109135,80.35,online,NV,afternoon,3453,203,0,0,1,0
TXN109136,108.17,transfer,IL,evening,2683,19,1,0,1,0
TXN109137,38.99,online,OH,night,570,287,0,0,1,0
TXN109138,65.64,in_store,NY,afternoon,2241,193,0,0,0,0
TXN109139,96.06,online,WA,night,2726,315,0,0,0,0
TXN109140,51.9,in_store,IL,evening,1588,10,0,0,1,0
TXN109141,22.11,transfer,OH,evening,160,19,0,0,1,0
TXN109142,326.08,transfer,GA,evening,2773,278,1,0,1,0
TXN109143,71.63,transfer,FL,morning,533,382,0,0,1,0
TXN109144,132.4,transfer,NY,afternoon,1477,332,0,0,0,0
TXN109145,52.94,online,CA,afternoon,2261,34,0,0,1,0
TXN109146,43.87,in_store,GA,evening,855,400,0,0,0,0
TXN109147,52.28,atm,OH,afternoon,2748,265,0,0,1,0
TXN109148,52.63,transfer,GA,evening,3059,231,0,0,1,0
TXN109149,78.57,transfer,IL,afternoon,3624,37,0,0,1,0
TXN109150,78.41,in_store,WA,night,1052,461,0,0,0,0
TXN109151,68.75,atm,CA,afternoon,2631,82,0,0,1,0
TXN109152,14.48,transfer,NV,evening,1288,31,0,0,1,1
TXN109153,68.53,atm,WA,afternoon,160,53,0,0,1,0
TXN109154,18.53,transfer,NV,night,726,224,0,0,1,0
TXN109155,13.48,online,OH,night,1067,312,0,0,1,0
TXN109156,269.78,online,TX,night,843,106,0,0,1,0
TXN109157,92.87,atm,WA,evening,688,472,0,0,1,0
TXN109158,107.73,in_store,OH,morning,2457,24,0,1,1,0
TXN109159,51.38,in_store,IL,evening,1113,397,0,0,1,0
TXN109160,239.67,online,NV,night,3004,44,0,0,1,0
TXN109161,101.59,in_store,OH,afternoon,3393,427,0,0,1,0
TXN109162,146.61,in_store,NY,night,1213,117,0,0,1,0
TXN109163,45.98,in_store,NV,morning,1500,293,1,0,1,0
TXN109164,321.92,atm,IL,morning,2615,124,0,1,1,0
TXN109165,171.74,atm,NY,night,2654,35,0,0,1,0
TXN109166,192.38,in_store,OH,evening,1439,343,0,0,0,0
TXN109167,18.9,online,GA,morning,1123,488,0,0,1,0
TXN109168,31.6,in_store,MA,night,3483,379,0,0,0,0
TXN109169,33.63,transfer,WA,evening,2762,422,0,0,1,0
TXN109170,31.6,online,CA,afternoon,2027,166,0,0,0,0
TXN109171,193.38,atm,IL,evening,2041,268,1,0,0,0
TXN109172,3.24,transfer,TX,morning,1278,193,0,0,1,0
TXN109173,7.92,in_store,CA,evening,3609,417,0,0,0,0
TXN109174,32.01,in_store,OH,evening,2117,123,0,0,0,0
TXN109175,22.3,online,NY,afternoon,1199,270,0,0,1,0
TXN109176,26.38,online,NV,night,2443,57,0,0,1,0
TXN109177,159.92,in_store,CA,evening,277,367,0,0,1,0
TXN109178,82.81,in_store,NY,afternoon,41,58,0,0,0,0
TXN109179,0.58,online,MA,morning,2040,449,0,0,1,1
TXN109180,56.09,transfer,NV,night,3637,307,0,0,1,0
TXN109181,52.41,atm,WA,morning,766,216,0,0,0,0
TXN109182,12.1,online,GA,night,539,68,0,0,0,0
TXN109183,112.74,transfer,MA,evening,1298,481,0,0,1,0
TXN109184,121.1,in_store,NV,evening,2028,243,0,0,1,0
TXN109185,127.62,atm,MA,night,200,102,0,1,1,0
TXN109186,130.37,transfer,WA,morning,3133,4,0,0,1,0
TXN109187,0.01,atm,NY,morning,1679,298,0,0,0,0
TXN109188,307.74,atm,NV,morning,750,263,1,0,1,0
TXN109189,168.31,atm,OH,evening,3072,240,0,0,1,0
TXN109190,234.32,transfer,IL,night,844,333,0,0,0,0
TXN109191,1.58,transfer,CA,night,2506,348,0,0,0,0
TXN109192,271.6,in_store,GA,morning,1088,221,0,0,1,0
TXN109193,165.96,atm,FL,evening,234,318,1,0,1,0
TXN109194,181.54,online,TX,night,919,228,0,0,0,0
TXN109195,9.79,online,NY,night,1437,451,0,0,1,0
TXN109196,134.24,online,IL,morning,2982,418,0,0,0,0
TXN109197,321.68,transfer,TX,morning,3367,454,0,0,0,0
TXN109198,113.49,in_store,FL,night,1630,473,0,0,0,0
TXN109199,84.53,transfer,NV,evening,3544,31,0,0,1,0
TXN109200,291.19,atm,MA,afternoon,2774,490,0,0,0,0
TXN109201,58.51,online,IL,night,779,352,0,0,1,0
TXN109202,91.45,transfer,GA,night,1538,373,0,0,1,0
TXN109203,64.69,online,WA,evening,3062,23,0,0,1,0
TXN109204,270.08,transfer,OH,night,3571,305,1,0,0,0
TXN109205,7.91,online,CA,afternoon,3367,373,0,0,1,0
TXN109206,69.54,atm,MA,evening,3063,186,0,0,1,0
TXN109207,116.14,online,NY,afternoon,1968,448,0,0,1,0
TXN109208,156.98,atm,TX,afternoon,1797,476,0,0,0,0
TXN109209,87.47,atm,NY,night,1162,127,0,0,1,0
TXN109210,239.6,transfer,NY,afternoon,3590,111,1,0,1,0
TXN109211,284.72,transfer,IL,night,1231,492,1,0,0,0
TXN109212,6.65,transfer,WA,night,278,293,0,0,1,0
TXN109213,51.48,atm,TX,evening,1925,421,0,0,0,0
TXN109214,2.37,in_store,TX,evening,1058,148,0,0,1,0
TXN109215,39.96,in_store,TX,evening,1210,150,0,0,1,0
TXN109216,76.97,atm,NY,night,259,173,0,0,1,0
TXN109217,241.68,atm,IL,afternoon,2705,196,0,0,1,0
TXN109218,187.44,transfer,NY,afternoon,1314,254,0,0,1,0
TXN109219,13.64,transfer,OH,evening,2905,413,0,0,1,0
TXN109220,9.76,transfer,OH,evening,350,167,1,0,0,0
TXN109221,88.98,in_store,TX,night,3228,81,0,0,1,0
TXN109222,75.95,in_store,WA,morning,57,69,0,0,0,0
TXN109223,30.98,atm,WA,morning,2928,324,0,0,1,0
TXN109224,229.71,in_store,TX,night,539,425,0,0,0,0
TXN109225,262.23,transfer,NV,morning,2305,401,0,1,1,0
TXN109226,51.52,transfer,GA,morning,670,442,0,0,1,0
TXN109227,221.0,transfer,TX,morning,570,12,0,0,1,0
TXN109228,48.44,transfer,IL,evening,3280,118,0,0,1,0
TXN109229,133.49,transfer,IL,afternoon,2749,211,0,0,0,0
TXN109230,64.62,online,IL,afternoon,939,101,0,0,0,0
TXN109231,13.08,atm,TX,evening,1341,276,0,0,1,0
TXN109232,263.02,atm,IL,evening,1547,195,0,0,1,0
TXN109233,60.53,in_store,IL,evening,3366,76,0,0,1,0
TXN109234,132.61,transfer,FL,morning,1520,337,0,0,1,0
TXN109235,45.76,online,FL,night,1448,332,0,0,0,0
TXN109236,1.91,transfer,CA,night,3533,204,0,0,0,0
TXN109237,10.59,transfer,NV,morning,1488,486,0,0,1,0
TXN109238,68.56,in_store,MA,morning,3489,228,0,0,1,0
TXN109239,117.11,online,NY,evening,838,188,0,0,1,0
TXN109240,40.76,online,IL,evening,1590,98,0,0,0,0
TXN109241,118.9,atm,CA,afternoon,3246,421,0,0,1,0
TXN109242,119.94,transfer,OH,evening,3276,423,0,0,1,0
TXN109243,121.72,online,WA,morning,2597,410,0,0,1,0
TXN109244,67.83,atm,MA,afternoon,1367,441,0,0,1,0
TXN109245,246.38,online,CA,evening,1182,217,1,0,1,0
TXN109246,67.18,transfer,WA,afternoon,543,459,0,0,1,0
TXN109247,59.83,atm,TX,afternoon,3111,193,0,0,0,0
TXN109248,22.24,online,NV,evening,376,42,0,0,1,0
TXN109249,36.77,in_store,FL,night,146,377,0,0,1,0
TXN109250,4.33,online,TX,morning,2488,123,0,0,1,0
TXN109251,100.39,transfer,TX,morning,1450,19,0,1,1,0
TXN109252,28.57,in_store,CA,afternoon,1884,418,0,0,1,0
TXN109253,36.26,online,NV,night,3112,310,0,0,1,0
TXN109254,147.32,online,GA,night,1451,329,0,0,0,0
TXN109255,39.63,atm,IL,evening,1661,327,0,0,0,1
TXN109256,27.73,transfer,NV,evening,2029,167,0,0,1,0
TXN109257,18.52,online,CA,morning,3194,45,0,0,1,0
TXN109258,149.1,online,WA,evening,3203,483,0,0,1,0
TXN109259,13.89,online,MA,evening,2175,222,0,0,1,0
TXN109260,60.47,transfer,WA,afternoon,311,78,0,0,1,0
TXN109261,70.71,in_store,TX,night,2032,169,0,0,0,0
TXN109262,116.28,transfer,OH,night,836,401,0,0,1,0
TXN109263,100.32,atm,OH,evening,2937,245,0,0,1,0
TXN109264,166.45,atm,OH,evening,1721,270,0,0,1,0
TXN109265,4.58,transfer,NV,evening,2734,466,0,0,0,0
TXN109266,35.16,online,GA,morning,1474,471,0,0,0,0
TXN109267,32.87,online,GA,morning,3465,98,0,0,1,0
TXN109268,15.78,in_store,GA,afternoon,240,321,0,0,1,0
TXN109269,34.13,transfer,NV,morning,1720,140,0,0,1,0
TXN109270,37.07,transfer,NY,night,1807,108,0,0,0,0
TXN109271,73.79,online,GA,morning,2585,312,0,0,1,0
TXN109272,108.98,atm,CA,night,3177,136,1,0,1,0
TXN109273,47.98,atm,FL,morning,1376,120,0,0,1,0
TXN109274,127.11,in_store,NY,morning,2529,98,0,0,0,0
TXN109275,40.97,in_store,WA,afternoon,716,65,0,0,1,0
TXN109276,34.29,atm,OH,evening,2700,493,0,0,1,0
TXN109277,77.91,transfer,NY,evening,1000,143,0,0,0,1
TXN109278,2.4,in_store,IL,evening,959,109,0,0,1,0
TXN109279,8.32,online,NV,afternoon,47,483,0,0,1,0
TXN109280,54.12,transfer,NY,night,1344,129,0,0,1,0
TXN109281,286.32,online,NV,morning,2863,399,0,0,1,0
TXN109282,127.84,in_store,FL,afternoon,1803,327,0,0,0,0
TXN109283,9.23,atm,TX,night,2275,256,0,0,1,0
TXN109284,187.29,in_store,GA,afternoon,1215,209,0,0,1,0
TXN109285,131.79,atm,WA,afternoon,2494,245,0,0,1,0
TXN109286,94.4,transfer,MA,night,413,360,1,0,1,0
TXN109287,171.64,in_store,NV,evening,2277,153,0,0,0,0
TXN109288,51.77,in_store,IL,morning,1799,427,0,0,1,0
TXN109289,25.04,in_store,CA,evening,924,132,0,0,1,0
TXN109290,71.75,transfer,TX,afternoon,1551,20,0,0,0,0
TXN109291,79.59,online,TX,night,1009,34,0,0,0,0
TXN109292,77.29,online,FL,afternoon,3144,359,0,0,1,0
TXN109293,83.26,atm,OH,evening,111,475,0,1,1,0
TXN109294,297.02,in_store,MA,evening,3640,309,0,0,0,0
TXN109295,232.53,online,OH,evening,3405,473,0,0,1,0
TXN109296,208.52,transfer,WA,morning,1634,223,0,0,1,0
TXN109297,161.65,in_store,TX,evening,3300,123,1,1,1,0
TXN109298,287.22,atm,MA,morning,3507,239,0,0,0,0
TXN109299,10.37,online,FL,morning,1983,433,0,0,0,0
TXN109300,30.81,transfer,OH,evening,1480,363,0,0,0,0
TXN109301,68.33,transfer,GA,night,1514,299,0,0,1,0
TXN109302,187.43,atm,MA,afternoon,913,340,0,0,1,0
TXN109303,70.35,online,MA,afternoon,2557,3,0,0,1,0
TXN109304,137.85,in_store,NV,morning,757,122,0,0,1,0
TXN109305,14.96,transfer,GA,morning,153,41,0,0,1,0
TXN109306,29.09,atm,NY,morning,2605,168,0,0,1,0
TXN109307,131.59,transfer,MA,afternoon,1691,419,0,0,0,0
TXN109308,18.0,transfer,TX,morning,555,279,0,0,1,1
TXN109309,43.29,online,FL,night,2116,224,0,0,0,0
TXN109310,30.77,online,WA,night,3300,388,0,0,0,0
TXN109311,43.06,in_store,IL,morning,2185,184,0,0,1,0
TXN109312,123.21,transfer,GA,afternoon,2345,322,0,1,0,1
TXN109313,45.86,atm,CA,evening,2033,10,0,0,0,0
TXN109314,81.03,transfer,IL,afternoon,1406,172,1,0,0,0
TXN109315,10.53,atm,IL,evening,340,95,0,0,1,0
TXN109316,163.48,transfer,TX,evening,3491,277,0,0,1,0
TXN109317,46.19,atm,OH,morning,69,138,0,0,1,0
TXN109318,104.56,transfer,IL,night,810,165,0,0,0,0
TXN109319,129.24,transfer,FL,morning,610,186,0,0,1,0
TXN109320,23.53,in_store,IL,evening,2229,85,0,0,1,0
TXN109321,216.0,online,OH,morning,2023,387,1,0,1,0
TXN109322,95.77,online,NV,evening,2264,230,1,0,0,0
TXN109323,55.99,atm,MA,morning,459,450,0,0,1,0
TXN109324,20.13,transfer,NY,night,2069,137,0,0,1,0
TXN109325,285.25,transfer,TX,night,486,484,0,0,1,0
TXN109326,140.68,online,NV,afternoon,2830,18,0,0,1,0
TXN109327,23.32,atm,FL,evening,1280,337,0,0,1,0
TXN109328,41.21,in_store,FL,evening,1481,155,0,0,0,0
TXN109329,165.9,in_store,OH,morning,233,94,0,0,0,0
TXN109330,118.97,in_store,WA,afternoon,2856,16,1,0,1,0
TXN109331,145.15,transfer,TX,night,147,279,0,0,1,0
TXN109332,58.2,atm,TX,morning,1882,384,0,0,1,0
TXN109333,126.05,online,NV,afternoon,1857,260,0,0,1,0
TXN109334,48.86,transfer,IL,night,3495,159,1,0,0,0
TXN109335,23.73,transfer,MA,morning,2299,308,0,0,1,0
TXN109336,100.15,in_store,IL,night,926,80,1,0,0,0
TXN109337,373.03,atm,WA,evening,2140,184,1,0,1,0
TXN109338,37.19,atm,GA,afternoon,2473,212,0,0,0,1
TXN109339,61.8,in_store,GA,night,2082,488,0,0,1,0
TXN109340,112.09,in_store,CA,afternoon,3435,426,0,0,1,0
TXN109341,77.98,in_store,NV,morning,3393,341,1,0,0,0
TXN109342,185.42,transfer,OH,afternoon,537,358,1,0,1,0
TXN109343,143.44,transfer,WA,morning,2222,166,0,0,0,0
TXN109344,6.01,transfer,MA,afternoon,983,417,0,0,0,0
TXN109345,645.11,online,TX,morning,2739,205,0,0,1,0
TXN109346,139.6,online,FL,morning,1212,335,0,0,1,0
TXN109347,199.44,atm,WA,morning,1975,260,0,0,1,0
TXN109348,105.33,in_store,MA,night,2858,273,0,0,0,0
TXN109349,193.99,in_store,WA,evening,988,387,0,0,1,0
TXN109350,11.92,transfer,IL,afternoon,3040,235,0,0,1,0
TXN109351,42.73,online,CA,evening,1884,242,0,0,0,0
TXN109352,209.09,in_store,MA,evening,2088,219,0,0,1,0
TXN109353,22.52,atm,IL,evening,98,364,0,0,0,0
TXN109354,8.15,in_store,NV,evening,1757,346,0,0,1,0
